Date,MinTemp,MaxTemp,Rainfall,RainToday,Evaporation,Sunshine,AvgHumidity,AvgPressure,AvgCloud
2/9/2016,19.4,24,10.4,Yes,5.2,0.9,85,1012.95,4.5
2/10/2016,18.8,23.5,99.4,Yes,4.8,3.3,86.5,1011.25,4.5
2/11/2016,19.4,24.8,20.8,Yes,5.2,2.6,88.5,1004.95,4.5
2/12/2016,21.1,27.4,27.8,No,1.6,10.2,84,1000.35,4.5
2/13/2016,19.9,30.8,0.8,No,5.8,11,58,1001.5,4.5
2/14/2016,18.2,27.1,0.2,No,8.6,10.8,43,1004.1,4.5
2/15/2016,17.7,26.7,0,No,8.8,8,46,1008.25,4.5
2/16/2016,17.7,20.6,0,Yes,5.2,0.4,74,1019.65,4.5
2/17/2016,16.1,20.5,5,Yes,5.4,2.5,88,1024.55,4.5
2/18/2016,15.9,24.2,5.8,Yes,1.6,3.2,75,1026.1,4.5
2/19/2016,17.1,24.8,10.8,No,1.8,8.3,76.5,1024.05,4.5
2/20/2016,17.8,27.7,0,Yes,6.6,9.2,69.5,1018,4.5
2/21/2016,20.1,21.3,1.8,Yes,5.2,0.5,73,1022.8,4.5
2/22/2016,14.8,22.9,3.6,No,0.8,8.8,70.5,1017.4,4.5
2/23/2016,12.9,18.4,0,No,3.8,0.5,81,1015.65,4.5
2/24/2016,14,18.5,0.6,No,2.4,0,78,1014.35,4.5
2/25/2016,13,21.8,0.4,No,0.2,9.1,63,1016,4.5
2/26/2016,11.7,19.5,0.2,No,4.6,7.4,57,1021.2,4.5
2/27/2016,10.1,19.6,0,No,4.4,8.7,58.5,1022.15,4.5
2/28/2016,9.8,20.8,0,No,4.6,10,63.5,1017.35,4.5
2/29/2016,9.6,22,0,No,1.6,10.1,55,1012.2,4.5
3/1/2016,10.5,17.7,0,Yes,3.8,6.9,63,1014.1,4.5
3/2/2016,10.1,18,4.4,No,3.4,9.1,53.5,1014.35,4.5
3/3/2016,8.2,16.4,0.2,No,3.8,3.9,50.5,1007.8,4.5
3/4/2016,7.9,16.7,0,No,2.2,10.2,39,1010,4.5
3/5/2016,9.9,21,0,No,4,9.3,54.5,1010.05,4.5
3/6/2016,10.8,17.9,0,No,3.4,10,41.5,1016.8,4.5
3/7/2016,7.3,19.2,0,No,4.8,9.8,47,1027.85,4.5
3/8/2016,7.3,19.6,0,No,5,10.2,58.5,1028.15,4.5
3/9/2016,7.9,20.2,0,No,2.2,9.9,65.5,1029.3,4.5
3/10/2016,8.5,20.8,0,Yes,2.8,9.3,66,1031.1,4.5
3/11/2016,11.5,20.5,2.6,No,1.8,6.8,76.5,1029.85,4.5
3/12/2016,11.3,21.2,0,No,3.8,9.4,80,1026.35,4.5
3/13/2016,12.1,23.3,0,No,1,9.9,68,1023.45,4.5
3/14/2016,12.4,21.6,0,No,3.4,7.3,69,1018.15,4.5
3/15/2016,13.9,22.9,1,No,3.4,7.6,59,1003.4,4.5
3/16/2016,12.1,18.8,0,Yes,6.6,3.9,66,1005.05,4.5
3/17/2016,11.1,14.2,12,Yes,1.4,1.8,70.5,1011.1,4.5
3/18/2016,10.7,19.6,9.4,No,1.6,4.1,57,1015.85,4.5
3/19/2016,8.8,18.3,0,No,2.4,7.2,65.5,1018.45,4.5
3/20/2016,8.5,17.4,0,No,3.2,3.1,71,1023.15,4.5
3/21/2016,10.2,17,0,Yes,0.6,0,79.5,1023.5,4.5
3/22/2016,11.2,17.9,36,Yes,4.4,0,90,1019.45,4.5
3/23/2016,13.9,19.9,65.2,Yes,4.8,0.7,71.5,1019.4,4.5
3/24/2016,16.1,21,4.6,Yes,4.6,0.7,64,1025.15,4.5
3/25/2016,13.7,19.8,2.6,No,3.2,7.6,74,1024,4.5
3/26/2016,10.6,20.4,0,No,1.2,8.8,71.5,1017.2,4.5
3/27/2016,11.1,18.7,0,Yes,2.8,2.5,67.5,1014.55,4.5
3/28/2016,10.5,17.7,1.4,No,3,9.2,57.5,1015.45,4.5
3/29/2016,9.3,17.7,0,No,2,7.4,59.5,1016.15,4.5
3/30/2016,7,15,0,No,4,7.3,54.5,1015.45,4.5
3/31/2016,8.2,14.1,0,No,1.8,9.9,37,1013.85,4.5
4/1/2016,7.5,16.4,0,No,3.6,9.9,47,1012.2,4.5
4/2/2016,8.9,15.7,0,Yes,4.8,4.6,59,1016.5,4.5
4/3/2016,9.9,15.7,7.8,Yes,0.2,6.1,83,1024.5,4.5
4/4/2016,11.6,15.7,18.2,Yes,4.8,0.3,78,1024.2,4.5
4/5/2016,12.8,16.7,23.4,Yes,2.4,0,77,1022.5,4.5
4/6/2016,13.7,17.8,10.4,Yes,3.4,0.3,79.5,1020.55,4.5
4/7/2016,14.1,18.4,13.8,Yes,6,0.2,74,1022.35,4.5
4/8/2016,14,17.1,4.2,Yes,3.6,1.3,69.5,1019,4.5
4/9/2016,8.2,18.3,4.2,No,1.4,9.5,61,1006.85,4.5
4/10/2016,9.9,17.7,0,No,3.6,9.8,45,1010.7,4.5
4/11/2016,8.3,18.4,0,No,2.8,9.7,54,1015.2,4.5
4/12/2016,9.3,19.6,0,No,3.4,9.7,51,1013.7,4.5
4/13/2016,11.8,20.7,0,No,5,6.8,45.5,1002.95,4.5
4/14/2016,9.6,16.3,0,No,4.6,9.2,38.5,1010.5,4.5
4/15/2016,9.8,20.5,0,No,3.8,9.4,47.5,1017.05,4.5
4/16/2016,8.1,18.6,0,No,3.4,9.8,54.5,1025.7,4.5
4/17/2016,7.7,19.6,0,No,2.4,9.5,66,1029.65,4.5
4/18/2016,7.8,20.7,0,No,1.8,9.7,61,1025.05,4.5
4/19/2016,7.5,20,0,No,2.6,9.6,58.5,1027.65,4.5
4/20/2016,9,16.6,0,Yes,2.6,0.7,74,1033.4,4.5
4/21/2016,10.7,18,2.8,No,2,2.6,80.5,1036.25,4.5
4/22/2016,12.1,18.1,0.4,No,1.6,0.7,67.5,1036.35,4.5
4/23/2016,10.8,16.6,0.4,Yes,2.6,1.9,79,1029.85,4.5
4/24/2016,11.3,19.3,2.6,No,1.4,9.6,74,1024.6,4.5
4/25/2016,8.6,20.7,0,No,3,8.1,66.5,1019.8,4.5
4/26/2016,10.1,20.4,0.2,No,4.4,6.9,52.5,1012.05,4.5
4/27/2016,12.2,17.1,0,No,4.8,9.8,31.5,1006.8,4.5
4/28/2016,10.9,17.6,0,No,5.6,9.4,37,1008.8,4.5
4/29/2016,11.1,17.6,0,No,5.4,10,36.5,1010.65,4.5
4/30/2016,5.5,17,0,No,4,9.9,44,1020.3,4.5
5/1/2016,6.4,17,0,No,4,10,40.5,1017.15,4.5
5/2/2016,6.1,16.4,0,No,3.8,10,36.5,1012.35,4.5
5/3/2016,9.2,17.9,0,No,4,10,32,1017.85,4.5
5/4/2016,6.9,18.9,0,No,3.2,9.4,43.5,1020.05,4.5
5/5/2016,9.5,12.3,0,No,3.8,0,51,1017.35,4.5
5/6/2016,8.2,15.6,0,No,2.8,9.9,45.5,1026.55,4.5
5/7/2016,5.6,13.2,0.8,Yes,2,0.6,74,1033.55,4.5
5/8/2016,7.5,16.3,9,Yes,1.4,4.4,78,1029.7,4.5
5/9/2016,10.4,16.1,2.2,Yes,1.4,0.7,90.5,1023.35,4.5
5/10/2016,9.6,20.3,1.4,No,1,7,69.5,1016.75,4.5
5/11/2016,7.4,14.7,0.6,Yes,3.2,5.1,67.5,1013.1,4.5
5/12/2016,8.7,18.5,76.8,Yes,4.8,1.6,87,1013.1,4.5
5/13/2016,11.1,13.3,39.2,Yes,6.4,0,93,1015.45,4.5
5/14/2016,11.3,13.9,88.2,Yes,4.8,0,91.5,1018.15,4.5
5/15/2016,8.7,15.6,57.4,Yes,5.6,2.7,78,1019.75,4.5
5/16/2016,6.4,15.4,2,No,2.8,4.7,62.5,1018.85,4.5
5/17/2016,8.3,19.1,0.6,No,1.6,6,63,1016.35,4.5
5/18/2016,7,18.4,0.6,No,0.4,8.3,53,1019.3,4.5
5/19/2016,8.1,17.3,0.2,No,3,8.7,64.5,1026.95,4.5
5/20/2016,7.1,20.4,0,No,1.8,10.2,62,1027.45,4.5
5/21/2016,7.3,20,0,No,3.6,10.4,53.5,1025.3,4.5
5/22/2016,7.1,20.2,0,No,2.8,9.7,60.5,1022.55,4.5
5/23/2016,7.4,21.4,0,No,3.4,8.7,48,1020.85,4.5
5/24/2016,9.7,22.7,0,No,2.4,9.6,63,1021.05,4.5
5/25/2016,9.9,22.1,0,No,3.8,9.8,54.5,1022,4.5
5/26/2016,12.5,25.7,0,No,2.8,5.2,56.5,1022.4,4.5
5/27/2016,12,23.5,0,No,4.8,10.2,61.5,1025.25,4.5
5/28/2016,11.3,25.2,0,No,5.4,10.1,48,1023.6,4.5
5/29/2016,12.7,24,0,No,5.8,7.7,50.5,1018.95,4.5
5/30/2016,13.7,19.5,0.6,Yes,5,4.3,80.5,1014.85,4.5
5/31/2016,9.4,18.3,4.4,No,2,9.1,54.5,1009.35,4.5
6/1/2016,7.8,17.1,0,No,3.8,2.8,53,1006.9,4.5
6/2/2016,7.8,18.5,0,No,0.8,9.8,48.5,1005.85,4.5
6/3/2016,7.3,18.5,0,Yes,4.8,6.7,52.5,1008.35,4.5
6/4/2016,10.3,17.3,13,Yes,6.2,2.7,78.5,1018.35,4.5
6/5/2016,8.3,18.9,2.6,No,1.2,7.8,64.5,1023.35,4.5
6/6/2016,10.3,16.5,1,No,2.2,0.8,80,1024.85,4.5
6/7/2016,9.4,17.8,0.6,No,1.6,5.1,68,1024.6,4.5
6/8/2016,10.6,17.9,0,No,2.4,8.2,73.5,1020.3,4.5
6/9/2016,10.2,16.9,0,Yes,2,1.1,85.5,1016.25,4.5
6/10/2016,10.9,18.9,5.6,No,2.2,9.7,48,1008.55,4.5
6/11/2016,8.6,17.4,0.8,Yes,4.2,0.7,79.5,1015,4.5
6/12/2016,8.9,19.5,20.2,Yes,3.8,9.7,52,1028.7,4.5
6/13/2016,12.3,18.5,2.2,No,6,5.8,56,1034.7,4.5
6/14/2016,12.7,18.2,0,No,4.2,6.9,52.5,1037.35,4.5
6/15/2016,12.2,17.5,0,No,2.8,3,77.5,1033.95,4.5
6/16/2016,10.4,18.9,1,No,1.4,10.3,66.5,1028.5,4.5
6/17/2016,10.4,19.9,0.2,No,4,10.6,71.5,1023,4.5
6/18/2016,10.8,20.4,0,No,4,10.4,67.5,1024.15,4.5
6/19/2016,12.4,19,0,No,3.4,4,85.5,1019.75,4.5
6/20/2016,11.3,21.6,0,No,0.8,8.2,69.5,1019.15,4.5
6/21/2016,11.2,24,0,No,3.6,10.4,42.5,1016.15,4.5
6/22/2016,13.6,18.7,0,No,3.6,8.4,65,1021.95,4.5
6/23/2016,11.4,19.7,0,No,2.4,9.7,69,1022.5,4.5
6/24/2016,13.4,19.5,0,No,1,7.9,70.5,1023.3,4.5
6/25/2016,14.2,17.9,0,No,4,4.2,57.5,1029.05,4.5
6/26/2016,10.1,19.1,0,No,1,9.7,62,1028.95,4.5
6/27/2016,10.6,20,0,No,3.4,10.5,56.5,1025.95,4.5
6/28/2016,14.2,22.5,0,No,5.6,6.1,59,1024.7,4.5
6/29/2016,14.7,26.8,0,Yes,3.2,10.3,36,1016.95,4.5
6/30/2016,11.6,20.1,2.4,No,8.4,10.4,37.5,1018.35,4.5
7/1/2016,12.6,18.3,0,Yes,5.8,0.9,63.5,1019.25,4.5
7/2/2016,12.2,14.8,4.4,Yes,1.6,1.1,74.5,1007.55,4.5
7/3/2016,7.4,16.9,1.6,No,2.3,7.8,35,1009.25,4.5
7/4/2016,10.2,20.4,0.2,No,4.4,10.2,39.5,1012,4.5
7/5/2016,9,19.8,0,No,6,10.8,45.5,1022.8,4.5
7/6/2016,8.2,22.6,0,No,4,10.9,53.5,1022.75,4.5
7/7/2016,11.1,26.7,0,No,5.2,10.9,25.5,1019.65,4.5
7/8/2016,15.2,19.3,0,No,6.8,9.1,68.5,1020.3,4.5
7/9/2016,11.4,21.4,0,No,4.8,7.6,49,1015.4,4.5
7/10/2016,14.3,25.4,0,No,5.8,9.6,68.5,1015.25,4.5
7/11/2016,15.7,30.6,0,No,6.8,10.5,43,1014.6,4.5
7/12/2016,14.6,26,0,No,3.8,9.8,63,1017.15,4.5
7/13/2016,17.5,28.1,0,No,8,10,25.5,1005.6,4.5
7/14/2016,11.9,22.7,0,No,9,11,39,1018.8,4.5
7/15/2016,11.2,22.8,0,No,5.2,10.9,55,1021.5,4.5
7/16/2016,12.7,32.5,0,No,5.6,9.5,29,1014.35,4.5
7/17/2016,14.3,17.7,0.2,Yes,8.2,0.4,70.5,1019.6,4.5
7/18/2016,13.1,17.3,23.8,Yes,6.8,0,91,1019.45,4.5
7/19/2016,12.3,19.7,30,No,4,7.2,48.5,1023.45,4.5
7/20/2016,10.7,20.8,0.4,No,5,9.3,58,1021,4.5
7/21/2016,13.4,18,0,Yes,7.2,0.2,71.5,1013.15,4.5
7/22/2016,15.5,22,7.8,No,1.4,5.1,56,997.05,4.5
7/23/2016,12.2,20.8,0.8,No,7,8,35,1003.3,4.5
7/24/2016,10.8,20,0.2,Yes,6.6,5.2,47.5,1005.75,4.5
7/25/2016,11.4,17.1,9.8,Yes,6.4,0.2,75.5,1014.75,4.5
7/26/2016,10.3,18.4,4.6,No,4.2,7.2,63,1022.15,4.5
7/27/2016,10.7,19.9,0.2,No,6,5.9,60,1023.75,4.5
7/28/2016,10,20.1,0.2,No,4,2.9,61.5,1020.4,4.5
7/29/2016,13.3,19,0,Yes,3,0.9,64.5,1015,4.5
7/30/2016,14.4,21,2.2,Yes,2.2,6.3,76,1011.9,4.5
7/31/2016,15.4,21.6,2,No,4,5,83.5,1010.35,4.5
8/1/2016,13.2,23.6,1,No,4,6,60,1006.5,4.5
8/2/2016,12,22,0.2,No,4.4,6.9,69.5,1008.25,4.5
8/3/2016,12.2,21.1,0,No,5.4,10.3,37.5,1010.3,4.5
8/4/2016,10.9,21.1,0,No,5.4,7.2,57,1017.2,4.5
8/5/2016,14.9,20.1,0.2,No,4.4,3.1,60.5,1022.25,4.5
8/6/2016,16.6,19.4,0,Yes,4.6,0,67.5,1019.1,4.5
8/7/2016,17.1,24.6,7.2,No,4.2,7.6,76,1009.1,4.5
8/8/2016,17.1,23.3,0.2,Yes,3.4,11.6,56.5,1014.45,4.5
8/9/2016,13.2,20.5,3.2,No,7,8.9,45,1031.5,4.5
8/10/2016,13,19.9,0.2,No,8,8.2,49.5,1033.2,4.5
8/11/2016,12.3,21.4,0,No,4,12,61,1029.6,4.5
8/12/2016,13.5,23.5,0,No,8,12.4,75,1025.75,4.5
8/13/2016,15.9,30.1,0.2,No,7.6,12.2,49,1022.6,4.5
8/14/2016,17.6,24.6,0,No,8.8,8.2,70,1023.1,4.5
8/15/2016,19,24.8,0,No,4.8,9.5,75.5,1020.05,4.5
8/16/2016,18,34.3,0,No,4.8,12.1,37,1010.7,4.5
8/17/2016,18.7,19.5,0.8,Yes,11.8,0.3,83.5,1012.1,4.5
8/18/2016,14.2,18.6,2.8,Yes,4,0,65,1022.5,4.5
8/19/2016,13.9,19.6,2.2,No,3.2,4.3,54.5,1022.95,4.5
8/20/2016,16.8,21.7,0,No,4.6,8.3,62.5,1017.65,4.5
8/21/2016,17.6,28.2,0,No,6.2,5.1,69.5,1010,4.5
8/22/2016,18.1,25.8,0,No,5.6,8.1,87,1010.8,4.5
8/23/2016,14.4,22.7,0,No,6.2,12,72.5,1020.25,4.5
8/24/2016,15.1,20.7,0.4,No,5.4,6.7,64,1018.05,4.5
8/25/2016,14.3,24,0,Yes,5.8,11.4,55,1010.35,4.5
8/26/2016,13.8,18.4,11.4,Yes,4.6,3.4,69,1013.4,4.5
8/27/2016,13.9,21.5,3.8,No,2.6,9.3,57.5,1018.7,4.5
8/28/2016,15.3,24.1,0.2,No,6.4,12.6,64.5,1017.3,4.5
8/29/2016,17.7,28.9,0,No,7.2,8.3,57,1011.15,4.5
8/30/2016,21.2,29.5,0,No,8.2,7,55.5,1012.7,4.5
8/31/2016,19.4,28.9,0.6,Yes,5.2,7.4,70.5,1011.6,4.5
9/1/2016,19.7,29,19.8,No,10.8,8.8,70,1012.8,4.5
9/2/2016,24.2,30.4,0,No,10.2,5,52,1011.55,4.5
9/3/2016,18.3,23.3,0.4,No,6.2,11.6,48.5,1023.6,4.5
9/4/2016,19.3,24.7,0,No,9,8.1,60,1017.25,4.5
9/5/2016,18.8,24.6,0,No,8.6,11.7,51,1017.95,4.5
9/6/2016,19.1,22.1,0,Yes,10,1.1,75,1017.85,4.5
9/7/2016,15.9,21.4,12.8,Yes,2.4,0,93.5,1019.6,4.5
9/8/2016,17.1,23.7,1.8,No,0.4,9.6,72.5,1017.35,4.5
9/9/2016,18.1,27.5,0,No,6.2,12.9,70,1012.85,4.5
9/10/2016,19.6,28,0,Yes,8.8,7,67.5,1008.8,4.5
9/11/2016,17.5,22.3,2.4,Yes,4.8,0.4,62.5,1016.8,4.5
9/12/2016,17.8,21.9,4.8,Yes,4.4,0.2,80,1009.9,4.5
9/13/2016,14.8,18.3,38.8,Yes,7.4,0.1,89.5,1018.05,4.5
9/14/2016,15.3,18.3,14.8,Yes,3.4,0,75.5,1026.15,4.5
9/15/2016,15.4,20,7.6,Yes,2.4,0,89,1021.1,4.5
9/16/2016,18.1,26.8,22,Yes,3.2,5.5,84,1005.75,4.5
9/17/2016,18.6,29.8,6.8,No,7.4,12.5,38,1007.3,4.5
9/18/2016,17,26.9,0,No,6.6,12.9,59,1016.5,4.5
9/19/2016,19.7,26.2,0,No,9.4,8,71,1015.65,4.5
9/20/2016,20.7,31.6,0,Yes,7.2,2.2,59,1009.8,4.5
9/21/2016,15.8,21.9,1.4,Yes,9,8.7,46,1020.65,4.5
9/22/2016,14.1,21.1,1.4,No,8,8.2,56.5,1021.5,4.5
9/23/2016,13.9,22.2,0,No,6.8,11.3,51,1018.65,4.5
9/24/2016,15.6,21.1,0,Yes,7.2,3.9,71,1014.65,4.5
9/25/2016,11.8,19,4.8,Yes,7.6,4.5,65,1020.5,4.5
9/26/2016,12.6,19.1,5.4,Yes,2.8,0.5,67.5,1019,4.5
9/27/2016,12.1,22,2.2,Yes,4,3.2,67.5,1015.15,4.5
9/28/2016,16.2,22.3,23.6,No,3.2,0.2,74.5,1013.65,4.5
9/29/2016,16.7,23.9,0.6,No,3.4,10.9,69,1014.1,4.5
9/30/2016,17.7,23.5,0.2,No,5.8,3.1,69.5,1009.75,4.5
10/1/2016,18.3,25.6,0,Yes,3.8,6.5,79,1002.95,4.5
10/2/2016,17.5,19.3,12.6,Yes,4.8,0,84.5,1006.6,4.5
10/3/2016,16.4,23.4,4.2,No,2,6.8,55.5,1007.9,4.5
10/4/2016,15.2,22.2,0.4,No,8,10.5,54.5,1016,4.5
10/5/2016,15.5,22.6,0.2,No,7.8,12.2,53.5,1018.85,4.5
10/6/2016,14.7,21.6,0,No,7.2,6.8,56,1021.1,4.5
10/7/2016,17,21.7,0,No,5.4,10.7,48.5,1022.25,4.5
10/8/2016,15.8,23.2,0,No,7.6,3.1,59,1018.1,4.5
10/9/2016,18.6,22.8,0,Yes,7,1.7,76,1009.6,4.5
10/10/2016,18.4,24.3,14.8,No,2.2,6.6,71,1013.8,4.5
10/11/2016,18.7,25,0,No,6.8,5.5,64,1017.45,4.5
10/12/2016,19.2,22.9,0,Yes,4.6,2.1,76.5,1017.75,4.5
10/13/2016,18.7,25,5.2,No,3,5.4,74,1013.9,4.5
10/14/2016,19.7,26.2,0.4,No,2.6,10.9,68.5,1013.2,4.5
10/15/2016,19.1,26.6,0,No,7.2,12.7,63.5,1010.95,4.5
10/16/2016,20,26.8,0,No,9,4.7,64.5,1005.3,4.5
10/17/2016,19.1,23.7,0.4,No,6.8,4.7,66.5,1010.35,4.5
10/18/2016,18.3,24.4,0,No,7.2,12.5,56,1012.8,4.5
10/19/2016,17.5,25,0,No,7,10.8,54,1014.65,4.5
10/20/2016,17.1,25.1,0.6,No,8.8,11.7,61,1019.45,4.5
10/21/2016,16.9,23.6,0,No,7,5.8,61.5,1019.8,4.5
10/22/2016,16,25.3,0,No,5.6,13.1,52,1016.6,4.5
10/23/2016,18.1,26.5,0,No,10.2,13.2,53,1017.45,4.5
10/24/2016,20.6,26.8,0,No,7.2,12.6,57.5,1016.85,4.5
10/25/2016,20.7,29.4,0,No,13.4,8.4,64,1011.4,4.5
10/26/2016,20,24.8,0,No,9,3.9,61,1016.1,4.5
10/27/2016,18.5,22.4,0.8,No,6.6,3.4,66,1015.75,4.5
10/28/2016,15.1,24.8,0,No,7.2,12.7,58,1013.85,4.5
10/29/2016,20,26.4,0,Yes,8.8,1,69.5,1006.4,4.5
10/30/2016,20.8,27.5,31.6,No,3,12.5,69,1006.25,4.5
10/31/2016,19.4,29.8,0.2,No,9,7.4,33,1008.25,4.5
11/1/2016,19.7,27.6,0,No,8.6,10.9,27,1002.8,4.5
11/2/2016,13.9,23.2,0,No,13.2,13.4,41,1015.65,4.5
11/3/2016,14.7,25,0,No,7.8,11.3,54,1015.4,4.5
11/4/2016,18.4,23.4,0,Yes,9.4,0.2,64,1016.5,4.5
11/5/2016,17.3,22.9,29,Yes,11,1.2,81,1019.3,4.5
11/6/2016,17.5,24.3,18.6,Yes,3.4,9.5,77,1022.5,4.5
11/7/2016,18.7,26.1,6,No,6,12.3,60,1022.2,4.5
11/8/2016,20,26.9,0,No,7.2,9.4,69,1015.95,4.5
11/9/2016,20.7,25.7,0,No,7,7.2,66.5,1016.15,4.5
11/10/2016,21.8,24.8,0,Yes,4.8,3,77.5,1015.6,4.5
11/11/2016,19.7,26.6,12,No,4.6,8.7,57.5,1021.45,4.5
11/12/2016,19.6,24.5,0.2,No,9.8,7,57.5,1021.9,4.5
11/13/2016,20.5,23.7,0,Yes,7.6,0.2,80,1017.5,4.5
11/14/2016,20.7,24.5,7.2,Yes,2.4,0,87.5,1013.65,4.5
11/15/2016,20.8,26.9,29.6,Yes,7.8,3.3,79,1013.7,4.5
11/16/2016,21.8,25.3,2,No,2.8,2.5,75,1017.15,4.5
11/17/2016,21.6,26.6,0.2,No,6.2,3.5,74.5,1014.55,4.5
11/18/2016,22,27.3,0,Yes,6.6,6.4,68,1010.15,4.5
11/19/2016,21.7,33.2,1.4,No,8.8,9.4,60.5,1000.45,4.5
11/20/2016,25.3,28.8,0,Yes,11.2,2.4,59,1006.6,4.5
11/21/2016,18.4,21.9,8.8,Yes,5.6,0,76.5,1014.05,4.5
11/22/2016,18.5,20.2,5.4,Yes,2.8,0,77,1011.25,4.5
11/23/2016,16.7,21,49.8,Yes,1.4,0,89,1005.7,4.5
11/24/2016,17,25.9,6,No,0.2,10.7,76.5,1004.35,4.5
11/25/2016,18.2,26.8,0.2,No,6.6,13,77,1002.2,4.5
11/26/2016,20.4,24.8,0,Yes,8.8,7.5,69.5,1002.65,4.5
11/27/2016,19.4,24,2.2,Yes,5.6,0.6,77,1007.35,4.5
11/28/2016,19.2,24.5,1.4,No,4,0.4,67,1011.35,4.5
11/29/2016,18.9,25.8,0.2,Yes,2.8,8,65.5,1012.95,4.5
11/30/2016,19.9,25.7,3.8,Yes,5.8,4.4,68.5,1011.1,4.5
12/1/2016,19.6,25.3,2.2,Yes,6.8,7.9,84,1011.05,4.5
12/2/2016,16.6,25.8,3.2,Yes,4.8,8.7,70,1014.35,4.5
12/3/2016,18.6,25.4,1.8,No,4.8,9.1,76.5,1017.45,4.5
12/4/2016,19.2,24.8,0,No,4,7.2,71,1020.75,4.5
12/5/2016,19.1,25.3,0.6,No,5,10.8,54,1020.85,4.5
12/6/2016,18.5,26.7,0,No,7.4,11.3,57.5,1018.95,4.5
12/7/2016,19,27.4,0,No,8.6,7.6,64.5,1016.55,4.5
12/8/2016,19.4,27.5,0.6,No,6.4,8.5,66.5,1016.9,4.5
12/9/2016,19.9,27.1,0,Yes,6.6,9.6,70.5,1016,4.5
12/10/2016,19.5,28.2,15.6,Yes,12.6,8.6,70.5,1011.2,4.5
12/11/2016,19.6,25.7,6.2,No,4.2,9.8,71,1010.6,4.5
12/12/2016,17.3,26.5,0.2,No,7,10.7,62,1015.75,4.5
12/13/2016,18.2,26.9,0,No,5.6,12.2,68,1019.05,4.5
12/14/2016,20.6,27.5,0,No,7.6,12,69.5,1022.5,4.5
12/15/2016,18.9,26.6,0,No,8,11.3,65.5,1022.5,4.5
12/16/2016,21.9,26.8,0,No,7.6,0.9,73,1019.6,4.5
12/17/2016,21.9,28,0,No,5,6.1,64,1016.1,4.5
12/18/2016,23.5,33.4,0,Yes,7.4,4.3,55,1012.15,4.5
12/19/2016,20.2,22,2.8,Yes,4.8,0,90.5,1013.2,4.5
12/20/2016,20.1,29.5,27.6,Yes,1.6,2.1,74,1004.55,4.5
12/21/2016,18.6,20.9,16,Yes,4.6,0,85.5,1014.4,4.5
12/22/2016,18,22.6,16.8,Yes,2.8,0,73.5,1019.05,4.5
12/23/2016,18.9,27.3,2.2,Yes,2,7,70,1012.05,4.5
12/24/2016,20,27.4,14.8,No,5.8,11,58.5,1013.7,4.5
12/25/2016,19.5,24.7,0,No,8.4,9.4,59.5,1018.4,4.5
12/26/2016,17.1,23.3,0,Yes,6.6,7.8,61,1016.9,4.5
12/27/2016,15,21.2,109.4,Yes,4.8,2.3,83.5,1005.65,4.5
12/28/2016,14.9,28.4,18,No,1.2,10.7,57,1008.35,4.5
12/29/2016,17,26.5,0,No,5,10.8,71.5,1013.95,4.5
12/30/2016,17.5,24,0,No,6.4,10.9,65,1017.9,4.5
12/31/2016,19.9,24,0,No,6.8,2.3,70,1020.1,4.5
1/1/2017,16.8,25.6,0,No,4,11.1,67.5,1021.15,4.5
1/2/2017,18.1,25.2,0,No,6.8,7.5,82,1019.3,4.5
1/3/2017,20.2,26.2,0,No,4.6,8.5,70,1015.85,4.5
1/4/2017,20.1,28,0,Yes,7.8,10.3,75,1011.1,4.5
1/5/2017,18.6,20.2,41.8,Yes,7.4,0.2,91,1014.55,4.5
1/6/2017,17.1,23,2.4,Yes,3.8,7.2,65,1022.3,4.5
1/7/2017,17.6,24.4,12,Yes,6,5.2,64.5,1023.2,4.5
1/8/2017,18.9,24.7,1.2,No,3.6,5.6,68.5,1018.65,4.5
1/9/2017,18.9,25.1,0,No,5.6,7,77.5,1007.95,4.5
1/10/2017,18.3,20,0,No,4.8,0,77,1008.7,4.5
1/11/2017,17.6,26.3,0.4,No,1.4,10.9,57.5,1002.65,4.5
1/12/2017,13.9,25.2,0,No,6.6,11.1,36.5,1012.2,4.5
1/13/2017,14.5,23.2,0,No,7.8,5.7,65.5,1021.55,4.5
1/14/2017,16.2,23,0.4,No,3.4,9.7,68.5,1022.4,4.5
1/15/2017,17.7,24.6,0.4,No,5.6,7.6,67,1022.75,4.5
1/16/2017,19.4,22.5,0,Yes,5.6,0.4,80.5,1021.75,4.5
1/17/2017,17.5,26.5,6.2,No,3.4,10.2,67.5,1018,4.5
1/18/2017,16.7,24.8,0.2,No,4,7.2,69.5,1018,4.5
1/19/2017,16.1,27,0,No,3.4,10.7,68.5,1017.8,4.5
1/20/2017,16.2,25.4,0,No,5.6,8.1,63,1016.65,4.5
1/21/2017,17.6,26.7,0.6,No,3.8,10.6,69.5,1016.25,4.5
1/22/2017,16.8,26.5,0,No,3,8.6,72,1014.8,4.5
1/23/2017,18.6,25.7,0,No,6,10.8,61,1017.05,4.5
1/24/2017,19,25.6,0,No,3.2,10.4,59,1020.25,4.5
1/25/2017,17.6,25.1,0,No,6.6,10.3,56,1019.4,4.5
1/26/2017,18.2,28.3,0,No,8,9.2,64,1016.05,4.5
1/27/2017,20.1,24.3,0,Yes,8,0.5,67,1016.4,4.5
1/28/2017,14.1,24.8,6.4,No,3.8,10.7,34.5,1015.1,4.5
